-4.808451E-1	6.582309E-2	3.761548E-3	1.793203E-4
-5.605926E-1	1.051903E-1	-1.811755E-3	4.122161E-4
-1.038284E+14	2.693861E+13	-2.329770E+12	6.716294E+10
-7.658778E+13	2.009671E+13	-1.757576E+12	5.123047E+10
-3.277997E+13	8.744289E+12	-7.769498E+11	2.299488E+10
-3.163628E+13	8.443142E+12	-7.505238E+11	2.222207E+10
3.015054E+13	-7.583123E+12	6.351071E+11	-1.771182E+10
1.582045E+13	-3.870749E+12	3.145305E+11	-8.484205E+9
-8.647916E+12	2.478648E+12	-2.346799E+11	7.351013E+9
1.582045E+13	-3.870749E+12	3.145305E+11	-8.484205E+9
-7.658778E+13	2.009671E+13	-1.757576E+12	5.123047E+10
-7.658778E+13	2.009671E+13	-1.757576E+12	5.123047E+10
4.115858E+4	-1.948953E+4	3.075993E+3	-1.618109E+2
-7.567997E-1	1.555311E-1	-6.476994E-3	5.780003E-4
3.437444E+2	-1.689667E+2	2.748055E+1	-1.475577E+0
-1.938817E+2	1.016858E+2	-1.788823E+1	1.056543E+0
-6.238955E-1	1.234310E-1	-4.035341E-3	4.952644E-4
-3.678272E-1	3.486074E-2	5.735379E-3	1.584248E-4
-1.512651E-1	-5.308471E-2	1.795690E-2	-4.543922E-4
-5.886667E-1	1.223476E-1	-5.002222E-3	5.985140E-4
-7.101264E-1	1.672852E-1	-1.048845E-2	8.152110E-4
-7.539088E-1	1.734419E-1	-1.045623E-2	7.969887E-4
-6.232678E+0	2.294242E+0	-2.786649E-1	1.221922E-2
-7.117107E-1	1.553886E-1	-7.711951E-3	6.756983E-4
-6.721564E-1	1.460966E-1	-6.575554E-3	5.874157E-4
-7.153223E-1	1.389541E-1	-3.640406E-3	3.944191E-4
2.590743E+1	-1.128352E+1	1.472613E+0	-5.001030E-2
-5.770737E-1	1.064641E-1	-1.200999E-3	3.327724E-4
-6.616453E-1	1.293343E-1	-3.470800E-3	3.887051E-4
1.420143E+2	-7.233312E+1	1.212196E+1	-6.651294E-1
-7.981298E-1	1.868372E-1	-1.208993E-2	8.398685E-4
-5.288855E-1	9.577211E-2	-9.633324E-4	4.184883E-4
-4.175757E-1	5.193555E-2	4.432884E-3	2.013619E-4
-4.635636E-1	6.829484E-2	2.735034E-3	2.267315E-4
-3.854833E-1	2.853779E-2	8.841654E-3	-9.489678E-5
-6.635506E-1	1.434140E-1	-7.423667E-3	6.697262E-4
-7.369173E-1	1.689208E-1	-9.787941E-3	6.324501E-4
-6.096164E-1	1.113647E-1	-2.450689E-3	4.493780E-4
-6.740476E-1	1.369127E-1	-4.366199E-3	4.531868E-4
1.601613E+2	-7.818473E+1	1.255618E+1	-6.601312E-1
-1.896901E+0	2.786475E+0	-8.147264E-1	6.724078E-2
-1.045845E+0	2.192675E-1	-9.633043E-3	4.541948E-4
